0.122649,0.226908,0.517226,0.487276,
0.304051,0.486283,0.63992,0.504435,
0.227562,0.448898,0.583855,0.522333,
0.502315,0.650202,0.538327,0.49714,
0.219829,0.568957,0.619452,0.545208,
0.352541,0.521167,0.642964,0.517897,
0.848232,0.607656,0.392722,0.414927,
0.770063,0.852787,0.618545,0.531828,
0.299975,0.364523,0.511889,0.510468,
0.700673,0.653671,0.583819,0.546296,
0.846126,0.715772,0.637308,0.49662,
0.0788086,0.0831649,0.252892,0.483326,
0.799183,0.715183,0.498777,0.540729,
0.173032,0.166761,0.376492,0.512173,
0.957995,0.752877,0.501589,0.472254,
0.973522,0.638691,0.413719,0.487648,
0.908635,0.600981,0.667121,0.498177,
0.68841,0.730911,0.564037,0.498391,
0.680663,0.624369,0.490439,0.483355,
0.76541,0.614411,0.463504,0.522884,
0.326608,0.258904,0.409144,0.486046,
0.142283,0.460497,0.398416,0.519573,
0.998319,0.558811,0.564377,0.524903,
0.654316,0.726425,0.613797,0.531099,
0.0372262,0.189043,0.496653,0.554832,
0.689063,0.781466,0.493367,0.531179,
0.476394,0.687701,0.455884,0.495212,
0.278252,0.376213,0.461842,0.48632,
0.170621,0.147815,0.316675,0.485058,
0.853825,0.719662,0.409639,0.503116,
0.526687,0.666985,0.476711,0.435802,
0.869735,0.565302,0.664276,0.485475,
0.49921,0.487617,0.377755,0.473473,
0.403182,0.219186,0.431982,0.444732,
0.148457,0.1997,0.525508,0.458133,
0.698628,0.769658,0.507248,0.48917,
0.624767,0.702296,0.59628,0.499541,
0.405006,0.600151,0.497254,0.518095,
0.950152,0.819114,0.405182,0.474082,
0.981164,0.883157,0.732359,0.509179,
0.410974,0.5378,0.372206,0.499124,
0.406683,0.265224,0.533025,0.496405,
0.756455,0.791733,0.559345,0.497037,
0.934844,0.839532,0.677782,0.509509,
0.71615,0.527395,0.563568,0.492205,
0.161578,0.264318,0.366063,0.484439,
0.60536,0.499564,0.537223,0.440476,
0.158902,0.52216,0.593945,0.497931,
0.980832,0.810809,0.56914,0.521544,
0.833409,0.826816,0.560058,0.507885,
0.439938,0.660995,0.496416,0.510916,
0.0200092,0.0710648,0.493147,0.534843,
0.724905,0.596696,0.628628,0.519137,
0.108219,0.470696,0.541973,0.508448,
0.2995,0.249678,0.452865,0.552102,
0.222925,0.196511,0.392487,0.486342,
0.508966,0.627778,0.549767,0.547348,
0.143619,0.297939,0.476396,0.491608,
0.314832,0.470779,0.587418,0.457305,
0.245763,0.608565,0.509482,0.488377,
0.414605,0.508052,0.371693,0.441605,
0.785002,0.585591,0.547259,0.523895,
0.312198,0.653985,0.518361,0.54662,
0.819578,0.672,0.669735,0.498868,
0.598302,0.751432,0.573974,0.511508,
0.978418,0.78185,0.706312,0.516559,
0.330795,0.422622,0.549287,0.466121,
0.131942,0.395917,0.486047,0.49465,
0.973608,0.911199,0.54067,0.477253,
0.809786,0.516561,0.547713,0.542516,
0.858345,0.498281,0.601691,0.545761,
0.934215,0.867454,0.568341,0.530134,
0.576322,0.649639,0.488792,0.498226,
0.100133,0.235491,0.468121,0.503439,
0.0895185,0.500317,0.641644,0.522883,
0.232183,0.238965,0.423764,0.484549,
0.667333,0.607242,0.570551,0.450656,
0.986561,0.567755,0.571659,0.483866,
0.0118667,0.0995846,0.409944,0.50823,
0.739765,0.378044,0.506355,0.484641,
0.127819,0.430834,0.658746,0.521186,
0.418611,0.535774,0.579131,0.529214,
0.623962,0.385813,0.365104,0.531305,
0.775462,0.78976,0.675646,0.519706,
0.201491,0.320021,0.524698,0.473259,
0.999721,0.717137,0.50085,0.454552,
0.0904247,0.307966,0.548562,0.521989,
0.781246,0.420485,0.423579,0.495839,
0.138581,0.451319,0.418073,0.523172,
0.103467,0.467741,0.432478,0.531034,
0.138527,0.546981,0.481472,0.485261,
0.143574,0.452693,0.529097,0.486254,
0.796234,0.639344,0.557999,0.492688,
0.694272,0.815586,0.533232,0.496841,
0.501061,0.680256,0.502475,0.465912,
0.496209,0.700093,0.49981,0.55458,
0.750023,0.594436,0.444823,0.485074,
0.782265,0.634599,0.545833,0.479529,
0.710165,0.497257,0.555804,0.540131,
0.184546,0.212492,0.460085,0.467972,
0.971252,0.636099,0.501908,0.521439,
0.941988,0.707863,0.517591,0.466644,
0.0467786,0.325627,0.539103,0.480816,
0.0711214,0.199731,0.444952,0.506947,
0.624746,0.721619,0.456827,0.524256,
0.824634,0.789626,0.681976,0.541482,
0.950433,0.727162,0.52035,0.493518,
0.361994,0.384106,0.559193,0.528796,
0.0418085,0.149247,0.471346,0.554934,
0.0934955,0.275461,0.360071,0.490875,
0.694054,0.423045,0.533231,0.519862,
0.633694,0.39062,0.460997,0.491455,
0.423042,0.295318,0.529546,0.502311,
0.712328,0.589959,0.441263,0.461871,
0.628469,0.807692,0.66037,0.52534,
0.740411,0.784455,0.629543,0.574713,
0.325709,0.244679,0.493492,0.498963,
0.0162975,0.401325,0.402567,0.504185,
0.801298,0.410606,0.513764,0.518341,
0.781133,0.865035,0.675897,0.545628,
